pleiades_url,geonames_url,match_type,distance,pleiades_locationPrecision,pleiades_featureTypes,geonames_featurecode
http://pleiades.stoa.org/places/207088,http://sws.geonames.org/3197111/,edh,24.639,precise,"settlement, mine",PPLA3
http://pleiades.stoa.org/places/207088,http://sws.geonames.org/3190159/,edh,6.649,precise,"settlement, mine",PPLA2
http://pleiades.stoa.org/places/207088,http://sws.geonames.org/3186246/,edh,33.968,precise,"settlement, mine",PPLA2
http://pleiades.stoa.org/places/207078,http://sws.geonames.org/785103/,edh,5.718,precise,"settlement",PPL
http://pleiades.stoa.org/places/207078,http://sws.geonames.org/671681/,edh,1.707,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/207077,http://sws.geonames.org/789485/,edh,5.777,precise,"fort",PPLA3
http://pleiades.stoa.org/places/207061,http://sws.geonames.org/3194360/,edh,1.975,precise,"fort",PPLA
http://pleiades.stoa.org/places/207025,http://sws.geonames.org/668694/,edh,0.533,precise,"fort",PPL
http://pleiades.stoa.org/places/206970,http://sws.geonames.org/684564/,edh,0.042,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/206963,http://sws.geonames.org/684972/,edh,0.114,precise,"fort",PPLA2
http://pleiades.stoa.org/places/206960,http://sws.geonames.org/3201935/,edh,4.343,precise,"settlement",PPL
http://pleiades.stoa.org/places/206960,http://sws.geonames.org/3201418/,edh,0.594,precise,"settlement",PPL
http://pleiades.stoa.org/places/206960,http://sws.geonames.org/3199251/,edh,19.439,precise,"settlement",PPL
http://pleiades.stoa.org/places/206938,http://sws.geonames.org/785961/,edh,2.309,precise,"fort",PPL
http://pleiades.stoa.org/places/206933,http://sws.geonames.org/663207/,edh,0.634,precise,"fort",PPLA2
http://pleiades.stoa.org/places/206928,http://sws.geonames.org/683030/,edh,2.101,precise,"bath",PPLA2
http://pleiades.stoa.org/places/206928,http://sws.geonames.org/683028/,edh,2.095,precise,"bath",PPL
http://pleiades.stoa.org/places/206928,http://sws.geonames.org/667067/,edh,2.16,precise,"bath",PPL
http://pleiades.stoa.org/places/206928,http://sws.geonames.org/666940/,edh,2.927,precise,"bath",PPL
http://pleiades.stoa.org/places/206928,http://sws.geonames.org/665995/,edh,1.462,precise,"bath",PPL
http://pleiades.stoa.org/places/206928,http://sws.geonames.org/665994/,edh,1.898,precise,"bath",PPL
http://pleiades.stoa.org/places/206928,http://sws.geonames.org/663394/,edh,4.356,precise,"bath",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/686590/,edh,29.39,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/686578/,edh,0.85,precise,"settlement, fort",PPLA
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/685437/,edh,3.753,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/682428/,edh,230.564,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/681466/,edh,3.894,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/680631/,edh,13.56,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/679812/,edh,9.164,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/678866/,edh,214.224,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/678826/,edh,4.311,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/676248/,edh,12.978,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/675703/,edh,10.208,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/673481/,edh,4.067,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/673180/,edh,58.157,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/672110/,edh,3.736,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/671315/,edh,1.907,precise,"settlement, fort",PPLX
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/670985/,edh,57.756,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/668003/,edh,7.408,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/667526/,edh,12.258,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/667268/,edh,53.622,precise,"settlement, fort",PPLA
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/666973/,edh,226.701,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/666017/,edh,8.794,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/665385/,edh,8.695,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/662379/,edh,11.023,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/206927,http://sws.geonames.org/3054667/,edh,380.505,precise,"settlement, fort",PPLX
http://pleiades.stoa.org/places/206917,http://sws.geonames.org/671258/,edh,3.019,precise,"settlement",PPL
http://pleiades.stoa.org/places/206917,http://sws.geonames.org/665385/,edh,18.274,precise,"settlement",PPL
http://pleiades.stoa.org/places/206917,http://sws.geonames.org/662161/,edh,0.139,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/206909,http://sws.geonames.org/729728/,edh,17.064,precise,"fort",PPLX
http://pleiades.stoa.org/places/206909,http://sws.geonames.org/729581/,edh,1.309,precise,"fort",PPL
http://pleiades.stoa.org/places/206909,http://sws.geonames.org/729001/,edh,15.983,precise,"fort",PPL
http://pleiades.stoa.org/places/206890,http://sws.geonames.org/665235/,edh,2.771,precise,"fort",PPLA2
http://pleiades.stoa.org/places/206884,http://sws.geonames.org/685796/,edh,0.217,precise,"bath",PPLA2
http://pleiades.stoa.org/places/206884,http://sws.geonames.org/673619/,edh,4.504,precise,"bath",PPLA2
http://pleiades.stoa.org/places/206884,http://sws.geonames.org/671021/,edh,14.755,precise,"bath",PPL
http://pleiades.stoa.org/places/203154,http://sws.geonames.org/679213/,edh,5472.347,unlocated,"unlocated",PPLA2
http://pleiades.stoa.org/places/203154,http://sws.geonames.org/675973/,edh,5472.45,unlocated,"unlocated",PPL
http://pleiades.stoa.org/places/203154,http://sws.geonames.org/668958/,edh,5472.471,unlocated,"unlocated",PPL
http://pleiades.stoa.org/places/203150,http://sws.geonames.org/3048888/,edh,5567.891,unlocated,"unlocated",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/7911306/,edh,9.006,precise,"settlement, amphitheatre",CSTL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/7872809/,edh,45.674,precise,"settlement, amphitheatre",ADM3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/7871634/,edh,1.344,precise,"settlement, amphitheatre",ADM3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/6692405/,edh,10.299,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/3324737/,edh,33.314,precise,"settlement, amphitheatre",PPLL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/3324655/,edh,19.18,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/3324633/,edh,7.312,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/3324619/,edh,37.501,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2782902/,edh,30.946,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2782793/,edh,38.315,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2782645/,edh,21.009,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2782417/,edh,2.133,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2782408/,edh,52.837,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2782211/,edh,55.079,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2782049/,edh,43.714,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2781845/,edh,11.955,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2781703/,edh,35.309,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2781452/,edh,11.892,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2781364/,edh,14.324,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2781067/,edh,23.474,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2780936/,edh,18.785,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2780695/,edh,12.771,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2780512/,edh,19.147,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2780416/,edh,27.412,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2780247/,edh,12.835,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2780165/,edh,40.217,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2780006/,edh,55.762,precise,"settlement, amphitheatre",RUIN
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779901/,edh,44.793,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779710/,edh,74.317,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779703/,edh,34.91,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779669/,edh,20.681,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779640/,edh,19.791,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779450/,edh,60.667,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779336/,edh,55.883,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779260/,edh,6.499,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2779229/,edh,28.6,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2778787/,edh,16.667,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2778533/,edh,12.177,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2778525/,edh,9.344,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2778326/,edh,42.011,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2778243/,edh,5.519,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2778242/,edh,34.195,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2778145/,edh,13.534,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2777929/,edh,4.388,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2777884/,edh,10.188,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2777649/,edh,63.124,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2777288/,edh,15.14,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2777237/,edh,20.162,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2777189/,edh,22.875,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2777087/,edh,110.895,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2777009/,edh,16.224,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2776779/,edh,29.816,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2776395/,edh,26.252,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2776357/,edh,54.3,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2775726/,edh,7.468,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2775621/,edh,18.804,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2775487/,edh,4.182,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2775365/,edh,30.354,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2775135/,edh,37.282,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2775020/,edh,56.768,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774895/,edh,39.286,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774767/,edh,18.018,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774717/,edh,5.291,precise,"settlement, amphitheatre",CSTL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774698/,edh,4.118,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774628/,edh,48.622,precise,"settlement, amphitheatre",ADMD
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774326/,edh,9.485,precise,"settlement, amphitheatre",PPLA
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774124/,edh,24.296,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774035/,edh,20.281,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2774034/,edh,15.108,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2773873/,edh,71.419,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2773853/,edh,26.321,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2773623/,edh,12.618,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2773321/,edh,13.493,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2773096/,edh,31.524,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2773052/,edh,66.036,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2773026/,edh,30.867,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772801/,edh,6.2,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772748/,edh,9.533,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772673/,edh,8.071,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772446/,edh,63.209,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772414/,edh,29.677,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772391/,edh,31.54,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772303/,edh,27.347,precise,"settlement, amphitheatre",PPLL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772258/,edh,24.693,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2772135/,edh,46.252,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771939/,edh,11.414,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771930/,edh,44.601,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771910/,edh,2.426,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771894/,edh,17.962,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771643/,edh,33.209,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771588/,edh,6.213,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771339/,edh,2.399,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771244/,edh,15.237,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771188/,edh,25.151,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2771093/,edh,55.762,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2770581/,edh,42.133,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2770432/,edh,37.098,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2770403/,edh,10.005,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2770290/,edh,28.372,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2769912/,edh,8.945,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2769680/,edh,42.687,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2769431/,edh,28.12,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2769391/,edh,29.328,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2769139/,edh,35.655,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768894/,edh,58.638,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768750/,edh,17.835,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768565/,edh,12.339,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768498/,edh,3.459,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768497/,edh,18.086,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768491/,edh,1.415,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768404/,edh,40.984,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768380/,edh,36.828,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768288/,edh,7.296,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/276825/,edh,2305.749,precise,"settlement, amphitheatre",SPNG
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2768155/,edh,48.099,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2767960/,edh,54.451,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2767779/,edh,39.146,precise,"settlement, amphitheatre",ADM3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/276768/,edh,2314.463,precise,"settlement, amphitheatre",CULT
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2767465/,edh,42.799,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2767384/,edh,31.743,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2767220/,edh,28.416,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2767030/,edh,15.305,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766974/,edh,17.563,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766735/,edh,4.774,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766706/,edh,6.626,precise,"settlement, amphitheatre",PPLX
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766696/,edh,41.168,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766688/,edh,56.579,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766687/,edh,48.855,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766671/,edh,38.661,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766650/,edh,34.032,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766615/,edh,41.111,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766595/,edh,46.227,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766587/,edh,7.602,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766563/,edh,41.022,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766551/,edh,68.967,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766548/,edh,37.123,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766531/,edh,17.749,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766517/,edh,34.832,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766516/,edh,20.563,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766504/,edh,31.866,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766502/,edh,36.433,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766498/,edh,2.366,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766459/,edh,38.952,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766445/,edh,7.482,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766444/,edh,55.523,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766442/,edh,24.922,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766438/,edh,45.835,precise,"settlement, amphitheatre",ADMD
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766400/,edh,20.563,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766399/,edh,38.985,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766389/,edh,4.543,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766388/,edh,36.802,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766379/,edh,19.724,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766367/,edh,16.106,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766359/,edh,7.618,precise,"settlement, amphitheatre",PPLA2
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2766349/,edh,37.669,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2765926/,edh,30.869,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2765335/,edh,70.596,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2765175/,edh,53.631,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2765172/,edh,27.951,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2765068/,edh,44.384,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2764748/,edh,19.674,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2764736/,edh,52.303,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2764435/,edh,16.931,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2764374/,edh,30.538,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2764364/,edh,21.073,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2764186/,edh,21.838,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763905/,edh,31.489,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763878/,edh,10.455,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763802/,edh,8.94,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763790/,edh,6.151,precise,"settlement, amphitheatre",PPLX
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763773/,edh,48.24,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763676/,edh,11.731,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763607/,edh,23.236,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763594/,edh,4.353,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763547/,edh,0.488,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/197583,http://sws.geonames.org/2763505/,edh,21.507,precise,"settlement, amphitheatre",PPL
